date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:21:24	119771/119771	---MCZ	200	added ('OK')	text/html	etag:W/%22czibnakb1u2keh%22	https://www.plain.com/docs/api-reference/graphql/labels	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/labels.html	(from https://www.plain.com/docs/labels)
12:21:25	127919/127919	---MCZ	200	added ('OK')	text/html	etag:W/%22vltfhw9l2w2qpb%22	https://www.plain.com/docs/reporting	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/reporting.html	(from https://www.plain.com/docs/syntax-highlighting)
12:21:26	146657/146657	---MCZ	200	added ('OK')	text/html	etag:W/%22fbh6bpcg2r3547%22	https://www.plain.com/docs/reporting/metrics	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/reporting/metrics.html	(from https://www.plain.com/docs/snippets)
12:21:27	125984/125984	---MCZ	200	added ('OK')	text/html	etag:W/%2213o48ql6g0c2p7e%22	https://www.plain.com/docs/api-reference/graphql/threads/autoresponders	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/threads/autoresponders.html	(from https://www.plain.com/docs/auto-responses)
12:21:28	121817/121817	---MCZ	200	added ('OK')	text/html	etag:W/%2268gg95sa792lzn%22	https://www.plain.com/docs/api-reference/graphql/customers	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/customers.html	(from https://www.plain.com/docs/integrations/zendesk)
12:21:29	165369/165369	---MCZ	200	added ('OK')	text/html	etag:W/%22169zqpmgepy3jl9%22	https://www.plain.com/docs/api-reference/graphql/threads	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/threads.html	(from https://www.plain.com/docs/integrations/zendesk)
12:21:30	122707/122707	---MCZ	200	added ('OK')	text/html	etag:W/%22yibfgi76ox2mnn%22	https://www.plain.com/docs/api-reference/graphql/companies	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/companies.html	(from https://www.plain.com/docs/company-support)
12:21:31	131332/131332	---MCZ	200	added ('OK')	text/html	etag:W/%226h8lkzpp872tc4%22	https://www.plain.com/docs/api-reference/ui-components	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/ui-components.html	(from https://www.plain.com/docs/events)
12:21:32	128633/128633	---MCZ	200	added ('OK')	text/html	etag:W/%22t24pdg7okx2r8j%22	https://www.plain.com/docs/api-reference/graphql/events	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/events.html	(from https://www.plain.com/docs/events)
12:21:33	257896/257896	---MCZ	200	added ('OK')	text/html	etag:W/%22a1htknxmd5izk%22	https://www.plain.com/docs/api-reference/webhooks/customer-group-membership-changed	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/customer-group-membership-changed.html	(from https://www.plain.com/docs/api-reference/request-signing)
12:21:33	312989/312989	---M-Z	200	added ('OK')	text/html	etag:%225572d2259887e3a4a4a68c50428af510%22	https://www.plain.com/blog/a-status-update	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/blog/a-status-update	(from https://www.plain.com/blog)
12:21:33	301060/301060	---M-Z	200	added ('OK')	text/html	etag:%22c2747b8897ce040af929313db645b054%22	https://www.plain.com/blog/ai-powered-support-answers-are-only-as-good-as-the-information-you-feed-it	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/blog/ai-powered-support-answers-are-only-as-good-as-the-information-you-feed-it	(from https://www.plain.com/blog)
12:21:34	304674/304674	---M-Z	200	added ('OK')	text/html	etag:%22db6e15d7ead25ee2a5734f8f43549cf9%22	https://www.plain.com/blog/why-whole-company-support-works-at-plain	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/blog/why-whole-company-support-works-at-plain.html	(from https://www.plain.com/blog/dogfooding-at-plain)
12:21:35	318330/318330	---M-Z	200	added ('OK')	text/html	etag:%226c697ebbaf31fb328fa817f110387a33%22	https://www.plain.com/blog/moving-fast-with-high-reliability-lessons-from-building-slack-for-plain	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/blog/moving-fast-with-high-reliability-lessons-from-building-slack-for-plain.html	(from https://www.plain.com/blog/tips-to-build-better-customer-relationships-with-broadcasts)
12:21:36	128447/128447	---MCZ	200	added ('OK')	text/html	etag:W/%224y9q75mddb2r3t%22	https://www.plain.com/docs/slack/data-retention	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/slack/data-retention.html	(from https://www.plain.com/docs/slack/ingestion-modes)
12:21:37	129902/129902	---MCZ	200	added ('OK')	text/html	etag:W/%2213yfnqvctxj2s7q%22	https://www.plain.com/docs/api-reference/customer-cards/create-a-customer-card	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/customer-cards/create-a-customer-card.html	(from https://www.plain.com/docs/api-reference/customer-cards)
12:21:38	241827/241827	---MCZ	200	added ('OK')	text/html	etag:W/%22lh4r7rwhnb56i5%22	https://www.plain.com/docs/api-reference/customer-cards/protocol	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/customer-cards/protocol.html	(from https://www.plain.com/docs/api-reference/customer-cards)
12:21:39	114239/114239	---MCZ	200	added ('OK')	text/html	etag:W/%22169niim21rw2g5b%22	https://www.plain.com/docs/api-reference/graphql/typescript-sdk	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/typescript-sdk.html	(from https://www.plain.com/docs/api-reference/customer-cards)
12:21:40	287338/287338	---MCZ	200	added ('OK')	text/html	etag:W/%22cpp5a83acb65pi%22	https://www.plain.com/docs/api-reference/graphql/threads/assignment	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/threads/assignment.html	(from https://www.plain.com/docs/api-reference/graphql/threads/thread-fields)
12:21:41	292026/292026	---MCZ	200	added ('OK')	text/html	etag:W/%226hv26rcj0p69b6%22	https://www.plain.com/docs/api-reference/graphql/threads/status-changes	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/threads/status-changes.html	(from https://www.plain.com/docs/api-reference/graphql/threads/thread-fields)
12:21:42	263313/263313	---MCZ	200	added ('OK')	text/html	etag:W/%2213g35clcjmk5n63%22	https://www.plain.com/docs/api-reference/graphql/customers/get	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/customers/get.html	(from https://www.plain.com/docs/api-reference/graphql/customers/upsert)
12:21:43	158514/158514	---MCZ	200	added ('OK')	text/html	etag:W/%22ie6y40p6bx3eao%22	https://www.plain.com/docs/api-reference/graphql/customers/delete	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/customers/delete.html	(from https://www.plain.com/docs/api-reference/graphql/customers/upsert)
12:21:44	167056/167056	---MCZ	200	added ('OK')	text/html	etag:W/%22uhchlurpdq3kwg%22	https://www.plain.com/docs/api-reference/graphql/messaging/reply-email	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/messaging/reply-email.html	(from https://www.plain.com/docs/api-reference/graphql/pagination)
12:21:46	114215/114215	---MCZ	200	added ('OK')	text/html	etag:W/%22r9ijfs3tzl2g4n%22	https://www.plain.com/docs/api-reference/graphql/api-explorer	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/api-explorer.html	(from https://www.plain.com/docs/api-reference/graphql/error-codes)
12:21:47	217475/217475	---MCZ	200	added ('OK')	text/html	etag:W/%227rljaygp104nsz%22	https://www.plain.com/docs/api-reference/ui-components/text	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/ui-components/text.html	(from https://www.plain.com/docs/api-reference/attachments)
12:21:48	206906/206906	---MCZ	200	added ('OK')	text/html	etag:W/%22aqmvmez6w24fmy%22	https://www.plain.com/docs/api-reference/graphql/tenants/get	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/tenants/get.html	(from https://www.plain.com/docs/api-reference/graphql/tenants)
12:21:49	174664/174664	---MCZ	200	added ('OK')	text/html	etag:W/%228w4djcozj63qrm%22	https://www.plain.com/docs/api-reference/graphql/tenants/remove-customers	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/tenants/remove-customers.html	(from https://www.plain.com/docs/api-reference/graphql/tenants)
12:21:50	180755/180755	---MCZ	200	added ('OK')	text/html	etag:W/%229v2mmn4jj23vgz%22	https://www.plain.com/docs/api-reference/graphql/tenants/set-customer-tenants	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/tenants/set-customer-tenants.html	(from https://www.plain.com/docs/api-reference/graphql/tenants)
12:21:51	170505/170505	---MCZ	200	added ('OK')	text/html	etag:W/%223r06y6bybi3njf%22	https://www.plain.com/docs/api-reference/graphql/companies/update-customer-company	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/companies/update-customer-company.html	(from https://www.plain.com/docs/api-reference/graphql/tenants)
12:21:52	123018/123018	---MCZ	200	added ('OK')	text/html	etag:W/%22nhrxnr14732mx6%22	https://www.plain.com/docs/api-reference/graphql/messaging	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/messaging.html	(from https://www.plain.com/docs/api-reference/graphql/messaging/reply-to-thread)
12:21:53	167516/167516	---MCZ	200	added ('OK')	text/html	etag:W/%22zlcmidddpj3l98%22	https://www.plain.com/docs/api-reference/graphql/messaging/send-email	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/messaging/send-email.html	(from https://www.plain.com/docs/api-reference/graphql/messaging/reply-to-thread)
12:21:54	204973/204973	---MCZ	200	added ('OK')	text/html	etag:W/%22gjsqjvoinq4e5f%22	https://www.plain.com/docs/api-reference/graphql/tiers/get	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/tiers/get.html	(from https://www.plain.com/docs/api-reference/graphql/tiers)
12:21:55	174557/174557	---MCZ	200	added ('OK')	text/html	etag:W/%22dtnrwmeht93qot%22	https://www.plain.com/docs/api-reference/graphql/tiers/update-company-tier	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/tiers/update-company-tier.html	(from https://www.plain.com/docs/api-reference/graphql/tiers)
12:21:56	174503/174503	---MCZ	200	added ('OK')	text/html	etag:W/%22plsiaygtf3qnb%22	https://www.plain.com/docs/api-reference/graphql/tiers/update-tenant-tier	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/tiers/update-tenant-tier.html	(from https://www.plain.com/docs/api-reference/graphql/tiers)
12:21:57	183584/183584	---MCZ	200	added ('OK')	text/html	etag:W/%22a1zbnpjtjl3xnk%22	https://www.plain.com/docs/api-reference/graphql/tiers/add-members	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/tiers/add-members.html	(from https://www.plain.com/docs/api-reference/graphql/tiers)
12:21:58	170868/170868	---MCZ	200	added ('OK')	text/html	etag:W/%2213j8a61gyni3nuc%22	https://www.plain.com/docs/api-reference/graphql/tiers/remove-members	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/tiers/remove-members.html	(from https://www.plain.com/docs/api-reference/graphql/tiers)
12:21:59	194954/194954	---MCZ	200	added ('OK')	text/html	etag:W/%2288du633p3q46cw%22	https://www.plain.com/docs/api-reference/webhooks	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:00	187519/187519	---MCZ	200	added ('OK')	text/html	etag:W/%22dr2y4tbu0940nn%22	https://www.plain.com/docs/api-reference/webhooks/versions	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/versions.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:01	213089/213089	---MCZ	200	added ('OK')	text/html	etag:W/%22uv5d1iay9x4kf5%22	https://www.plain.com/docs/api-reference/webhooks/typescript	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/typescript.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:02	230599/230599	---MCZ	200	added ('OK')	text/html	etag:W/%22caw49rhhs04xxb%22	https://www.plain.com/docs/api-reference/webhooks/thread-created	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-created.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:03	314888/314888	---MCZ	200	added ('OK')	text/html	etag:W/%22k40zu9vld26qyo%22	https://www.plain.com/docs/api-reference/webhooks/thread-status-transitioned	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-status-transitioned.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:04	339861/339861	---MCZ	200	added ('OK')	text/html	etag:W/%2218deo5q3b57a8d%22	https://www.plain.com/docs/api-reference/webhooks/thread-assignment-transitioned	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-assignment-transitioned.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:05	354783/354783	---MCZ	200	added ('OK')	text/html	etag:W/%2210civ5dcpfk7lqv%22	https://www.plain.com/docs/api-reference/webhooks/thread-labels-changed	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-labels-changed.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:06	313294/313294	---MCZ	200	added ('OK')	text/html	etag:W/%2273v3s6lsjr6pqe%22	https://www.plain.com/docs/api-reference/webhooks/thread-priority-changed	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-priority-changed.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:07	262913/262913	---MCZ	200	added ('OK')	text/html	etag:W/%228496pzc1md5mux%22	https://www.plain.com/docs/api-reference/webhooks/thread-note-created	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-note-created.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:08	284743/284743	---MCZ	200	added ('OK')	text/html	etag:W/%226rl22nd87z63pb%22	https://www.plain.com/docs/api-reference/webhooks/thread-email-received	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-email-received.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:09	287952/287952	---MCZ	200	added ('OK')	text/html	etag:W/%22avufe64xyo666g%22	https://www.plain.com/docs/api-reference/webhooks/thread-email-sent	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-email-sent.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:10	317502/317502	---MCZ	200	added ('OK')	text/html	etag:W/%2266a93xw31e6sza%22	https://www.plain.com/docs/api-reference/webhooks/thread-slack-message-received	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-slack-message-received.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:11	295968/295968	---MCZ	200	added ('OK')	text/html	etag:W/%228736d7vu556cd4%22	https://www.plain.com/docs/api-reference/webhooks/thread-slack-message-sent	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-slack-message-sent.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:12	261715/261715	---MCZ	200	added ('OK')	text/html	etag:W/%222t5v901fmv5lxn%22	https://www.plain.com/docs/api-reference/webhooks/thread-chat-sent	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-chat-sent.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:13	261794/261794	---MCZ	200	added ('OK')	text/html	etag:W/%22rg98rpcbmw5lzu%22	https://www.plain.com/docs/api-reference/webhooks/thread-chat-received	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-chat-received.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:14	259690/259690	---MCZ	200	added ('OK')	text/html	etag:W/%22vyh1gmmbhy5kde%22	https://www.plain.com/docs/api-reference/webhooks/thread-field-created	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-field-created.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:15	279584/279584	---MCZ	200	added ('OK')	text/html	etag:W/%22pwb6wt8r4f5zq0%22	https://www.plain.com/docs/api-reference/webhooks/thread-field-updated	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-field-updated.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:16	256543/256543	---MCZ	200	added ('OK')	text/html	etag:W/%222op28hcikm5hxz%22	https://www.plain.com/docs/api-reference/webhooks/thread-field-deleted	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/thread-field-deleted.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:17	182966/182966	---MCZ	200	added ('OK')	text/html	etag:W/%22ck9d5n2xtr3x66%22	https://www.plain.com/docs/api-reference/webhooks/customer-created	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/customer-created.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:18	218271/218271	---MCZ	200	added ('OK')	text/html	etag:W/%2215yn7zh3e774oev%22	https://www.plain.com/docs/api-reference/webhooks/customer-updated	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/customer-updated.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:19	182976/182976	---MCZ	200	added ('OK')	text/html	etag:W/%22ya69694qxu3x6g%22	https://www.plain.com/docs/api-reference/webhooks/customer-deleted	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/webhooks/customer-deleted.html	(from https://www.plain.com/docs/api-reference/webhooks/thread-service-level-agreement-status-transitioned)
12:22:20	243199/243199	---MCZ	200	added ('OK')	text/html	etag:W/%22rultv72a5u57n7%22	https://www.plain.com/docs/api-reference/graphql/labels/add	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/labels/add.html	(from https://www.plain.com/docs/api-reference/graphql/labels)
12:22:21	156755/156755	---MCZ	200	added ('OK')	text/html	etag:W/%22p2yxx4b48i3cyb%22	https://www.plain.com/docs/api-reference/graphql/labels/remove	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/labels/remove.html	(from https://www.plain.com/docs/api-reference/graphql/labels)
12:22:22	203023/203023	---MCZ	200	added ('OK')	text/html	etag:W/%2214cvcvha67v4cml%22	https://www.plain.com/docs/api-reference/graphql/events/create-thread-event	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/events/create-thread-event.html	(from https://www.plain.com/docs/api-reference/graphql/labels)
12:22:23	140562/140562	---MCZ	200	added ('OK')	text/html	etag:W/%22b946fg8ucg30g0%22	https://www.plain.com/docs/reporting/using-reporting	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/reporting/using-reporting.html	(from https://www.plain.com/docs/reporting)
12:22:24	130715/130715	---MCZ	200	added ('OK')	text/html	etag:W/%22gfhbgnjvyc2sut%22	https://www.plain.com/docs/reporting/team-reporting	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/reporting/team-reporting.html	(from https://www.plain.com/docs/reporting)
12:22:25	159949/159949	---MCZ	200	added ('OK')	text/html	etag:W/%224j9xj65gzr3fev%22	https://www.plain.com/docs/api-reference/graphql/companies/get-companies	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/companies/get-companies.html	(from https://www.plain.com/docs/api-reference/graphql/companies)
12:22:26	139939/139939	---MCZ	200	added ('OK')	text/html	etag:W/%22f02h7yxquo2zz7%22	https://www.plain.com/docs/api-reference/ui-components/badge	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/ui-components/badge.html	(from https://www.plain.com/docs/api-reference/ui-components)
12:22:27	148353/148353	---MCZ	200	added ('OK')	text/html	etag:W/%2216kocthj4mv36gx%22	https://www.plain.com/docs/api-reference/ui-components/container	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/ui-components/container.html	(from https://www.plain.com/docs/api-reference/ui-components)
12:22:28	141209/141209	---MCZ	200	added ('OK')	text/html	etag:W/%2214h6l7uasga30yb%22	https://www.plain.com/docs/api-reference/ui-components/copy-button	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/ui-components/copy-button.html	(from https://www.plain.com/docs/api-reference/ui-components)
12:22:29	154333/154333	---MCZ	200	added ('OK')	text/html	etag:W/%22nls3k9geva3b31%22	https://www.plain.com/docs/api-reference/ui-components/divider	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/ui-components/divider.html	(from https://www.plain.com/docs/api-reference/ui-components)
12:22:30	140736/140736	---MCZ	200	added ('OK')	text/html	etag:W/%229uyio6zetk30lc%22	https://www.plain.com/docs/api-reference/ui-components/link-button	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/ui-components/link-button.html	(from https://www.plain.com/docs/api-reference/ui-components)
12:22:31	212039/212039	---MCZ	200	added ('OK')	text/html	etag:W/%22or83jo1f6t4jlz%22	https://www.plain.com/docs/api-reference/ui-components/plain-text	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/ui-components/plain-text.html	(from https://www.plain.com/docs/api-reference/ui-components)
12:22:32	160501/160501	---MCZ	200	added ('OK')	text/html	etag:W/%2292e1la0bq03fud%22	https://www.plain.com/docs/api-reference/ui-components/row	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/ui-components/row.html	(from https://www.plain.com/docs/api-reference/ui-components)
12:22:33	152729/152729	---MCZ	200	added ('OK')	text/html	etag:W/%22106not5ln7239uh%22	https://www.plain.com/docs/api-reference/ui-components/spacer	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/ui-components/spacer.html	(from https://www.plain.com/docs/api-reference/ui-components)
12:22:34	256707/256707	---MCZ	200	added ('OK')	text/html	etag:W/%2216bqum23uxy5i1t%22	https://www.plain.com/docs/api-reference/graphql/events/create-customer-event	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/graphql/events/create-customer-event.html	(from https://www.plain.com/docs/api-reference/graphql/events)
12:22:34	16/16	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2018%20Feb%202025%2005:22:34%20GMT	https://www.plain.com/docs/_sites/plain/api-reference/customer-cards/protocol	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_sites/plain/api-reference/customer-cards/protocol.102.delayed	(from https://www.plain.com/docs/api-reference/customer-cards/protocol)
12:22:35	0/-1	---M--	308	error ('')			https://www.plain.com/docs/_sites/plain/api-reference/customer-cards/protocol	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_sites/plain/api-reference/customer-cards/protocol.103.delayed	(from https://www.plain.com/docs/api-reference/customer-cards/protocol)
12:22:35	0/-1	---M--	308	error ('')			https://www.plain.com/docs/_sites/plain/api-reference/customer-cards/protocol	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_sites/plain/api-reference/customer-cards/protocol.104.delayed	(from https://www.plain.com/docs/api-reference/customer-cards/protocol)
12:22:35	0/-1	---M--	308	error ('')			https://www.plain.com/docs/_sites/plain/api-reference/customer-cards/protocol	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_sites/plain/api-reference/customer-cards/protocol.105.delayed	(from https://www.plain.com/docs/api-reference/customer-cards/protocol)
12:22:35	0/-1	---M--	308	error ('')			https://www.plain.com/docs/_sites/plain/api-reference/customer-cards/protocol	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_sites/plain/api-reference/customer-cards/protocol.106.delayed	(from https://www.plain.com/docs/api-reference/customer-cards/protocol)
12:22:35	0/-1	---M--	308	error ('')			https://www.plain.com/docs/_sites/plain/api-reference/customer-cards/protocol	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_sites/plain/api-reference/customer-cards/protocol.107.delayed	(from https://www.plain.com/docs/api-reference/customer-cards/protocol)
12:22:36	118497/118497	---MCZ	200	added ('OK')	text/html	etag:W/%226wechx7h6k2jfl%22	https://www.plain.com/docs/api-reference/customer-cards/playground	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/api-reference/customer-cards/playground.html	(from https://www.plain.com/docs/api-reference/customer-cards/protocol)
12:22:36	16/16	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2018%20Feb%202025%2005:22:36%20GMT	https://www.plain.com/docs/_sites/plain/api-reference/graphql/customers/get	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_sites/plain/api-reference/graphql/customers/get.109.delayed	(from https://www.plain.com/docs/api-reference/graphql/customers/get)
12:22:37	0/-1	---M--	308	error ('')			https://www.plain.com/docs/_sites/plain/api-reference/graphql/customers/get	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_sites/plain/api-reference/graphql/customers/get.10a.delayed	(from https://www.plain.com/docs/api-reference/graphql/customers/get)
12:22:37	0/-1	---M--	308	error ('')			https://www.plain.com/docs/_sites/plain/api-reference/graphql/customers/get	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_sites/plain/api-reference/graphql/customers/get.10b.delayed	(from https://www.plain.com/docs/api-reference/graphql/customers/get)
12:22:37	16/16	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2018%20Feb%202025%2005:22:37%20GMT	https://www.plain.com/docs/_sites/plain/api-reference/graphql/tenants/get	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_sites/plain/api-reference/graphql/tenants/get.10c.delayed	(from https://www.plain.com/docs/api-reference/graphql/tenants/get)
12:22:38	0/-1	---M--	308	error ('')			https://www.plain.com/docs/_sites/plain/api-reference/graphql/tenants/get	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_sites/plain/api-reference/graphql/tenants/get.10d.delayed	(from https://www.plain.com/docs/api-reference/graphql/tenants/get)
12:22:38	16/16	---M--	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2018%20Feb%202025%2005:22:38%20GMT	https://www.plain.com/docs/_sites/plain/api-reference/webhooks	/Users/vunguyen/Desktop/atrium%20/atrium/www.plain.com/docs/_sites/plain/api-reference/webhooks.10e.delayed	(from https://www.plain.com/docs/api-reference/webhooks)
